time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,2.02898889951,-0.786174422412,18.9417464847,6.1927210062,6.09852600009,0.0,2.49482763291,-1.08916276668,5.27928790419,-0.0274261720768,-0.0659864066708,0.0,467.3893622848553,467.2669271221513,466.14135668887445,464.99519429873334
3.0600000000000023,2.1826937453,-0.85352363537,19.2626476821,6.19140679687,6.09422583228,0.0,2.6289004128,-1.15589520712,5.41647812504,-0.0126729316739,-0.0865528688027,0.0,483.2442166684203,481.6874882686618,481.8652083809565,482.97937589596313
3.1200000000000023,2.34387353713,-0.924587764862,19.5883479579,6.19133914715,6.08895484751,0.0,2.74413113326,-1.21292023932,5.43981838306,0.0153978644894,-0.0905765716641,0.0,449.4869320666171,449.15434367691535,448.26102185082465,450.5368208839756
3.1800000000000024,2.51241401514,-0.99923711448,19.9172422402,6.19279123466,6.084112164,0.0,2.87421944395,-1.2752228427,5.52263440218,0.0376724404814,-0.0660176370824,0.0,467.69114455370163,469.5952446418582,467.9903881370806,469.7213291118037
3.2400000000000024,2.68861747153,-1.07749387141,20.2499881,6.19475678199,6.07989022742,0.0,2.99946845274,-1.33311236038,5.56842949212,0.0204680544944,-0.0809025799014,0.0,459.8749119736269,458.69041793808736,458.7131019835382,457.3449335861972
3.3000000000000025,2.87264629599,-1.15929467962,20.5866188145,6.19565679447,6.07465125786,0.0,3.13513045563,-1.39342732975,5.65186666766,0.000861317399864,-0.104951954916,0.0,472.33339090422527,470.4685162188869,471.97978065064126,470.46373230546874
3.3600000000000025,3.06379731154,-1.24424395184,20.9230070921,6.19569149873,6.06804162059,0.0,3.23704706382,-1.43824755347,5.56126227087,6.43924794817e-06,-0.123404279425,0.0,417.2174121348858,415.5909395454302,416.5613732770593,416.486578824786
3.4200000000000026,3.26257089925,-1.33244795362,21.2603646874,6.19533487743,6.06148239818,0.0,3.38920501432,-1.50182781612,5.68293353921,-0.0218112111003,-0.0903031689868,0.0,482.3367093856666,484.82043844650633,485.5121387402996,483.87221555313323
3.4800000000000026,3.46893468042,-1.42383618285,21.597692885,6.19362263444,6.05608795683,0.0,3.48998977914,-1.54459767867,5.56169390621,-0.0474753599928,-0.0891277996094,0.0,408.02900875925536,408.1264100265807,408.36892659402776,406.072146708276
3.5400000000000027,3.68257605037,-1.51827203422,21.932750297,6.19227640221,6.05079300149,0.0,3.63169466102,-1.60340348888,5.60626828577,0.00483235229427,-0.0865487828552,0.0,461.32436257330994,461.52184522919214,460.6846647094024,464.80269495186224
